,Name,Latitude,Longitude,Elevation
0,STARLINK-24,28.03135637921975,-59.85987979261071,6895130.307974968
1,STARLINK-61,-51.575535935055896,140.31109363758458,6894691.256975298
2,STARLINK-71,8.290837959247922,91.41819377059596,6888866.771825857
3,STARLINK-43,50.43789214235849,-136.98854057713282,6810820.247422643
4,STARLINK-70,-22.86200718975636,21.595360152658486,6757111.290266689
5,STARLINK-80,-29.573969048811563,175.91392441610037,6856052.834543416
6,STARLINK-76,-51.81196636712664,63.06458657977198,6759259.2499275915
7,STARLINK-1007,30.972960328142815,101.38642672319216,6929458.027050289
8,STARLINK-1008,-50.82691877675659,-165.34067941498512,6943619.89205298
9,STARLINK-1009,-34.38683303804386,-82.76035022670328,6936634.696079188
10,STARLINK-1010,-27.824115584609853,151.2565586795552,6934183.234910508
11,STARLINK-1011,-34.59854900406312,179.09208920107992,6936907.65775113
12,STARLINK-1012,11.947539473230954,-42.8635792728141,6925228.966642461
13,STARLINK-1013,-19.80457235465282,-67.5989510568405,6930819.770505606
14,STARLINK-1014,-40.977997562940025,168.55218385967234,6939717.328165332
15,STARLINK-1015,-46.56771867968844,-104.16631131744965,6941943.7659573965
16,STARLINK-1016,-52.87077048956982,-133.06977705158943,6944263.768271823
17,STARLINK-1017,-12.123348857644896,137.2649057355488,6929083.763178789
18,STARLINK-1019,26.782790837276085,-29.786968340728293,6926587.155808677
19,STARLINK-1020,3.9771742080322983,-28.989767608049537,6925388.696897537
20,STARLINK-1021,41.23144454488246,-11.010340765799477,6928482.481383286
21,STARLINK-1022,-0.11624994068750306,168.1097572584542,6926605.196447935
22,STARLINK-1023,-35.66084140796601,160.3841682885372,6925513.009448481
23,STARLINK-1024,-28.501220869708792,170.15990041625193,6932335.198184803
24,STARLINK-1025,-41.37875815486496,-120.08042435370233,6689855.190346847
25,STARLINK-1026,-4.075174660515694,-55.016097051858814,6926795.256183741
26,STARLINK-1027,46.76235711811581,20.731902858994637,6929801.021289553
27,STARLINK-1028,50.74945766065189,14.290812894480503,6930503.130702605
28,STARLINK-1029,-53.09968353384375,141.557532443748,6947592.398891397
29,STARLINK-1030,19.94122944029002,-16.22205086675608,6925199.973889296
30,STARLINK-1031,-41.067481431657825,-72.63925215521682,6939202.898307746
31,STARLINK-1032,-46.76546003800803,-159.26545790235556,6941769.064452284
32,STARLINK-1033,-27.331152860231335,-54.71291452861402,6933487.087460376
33,STARLINK-1052,48.622954209765936,24.830502571925443,6927722.46330627
34,STARLINK-1035,-52.954409731989706,-129.68683933025562,6944284.29263059
35,STARLINK-1036,-20.24873616379995,164.04114738585304,6931346.538013259
36,STARLINK-1037,-39.049680566248455,-178.86728181635743,6932531.987726367
37,STARLINK-1038,-46.638948140570534,-64.3386864734646,6941666.563376969
38,STARLINK-1039,-41.0443847441607,-151.34265725651443,6939415.218304936
39,STARLINK-1041,-34.372679085815605,-42.75294936627051,6936289.103554114
40,STARLINK-1042,19.716131146025013,152.48890800755893,6925825.306200306
41,STARLINK-1043,-4.227299295084689,-15.140701836404,6926721.3055454865
42,STARLINK-1044,-21.175654514396125,-73.98427563443873,6734396.932226111
43,STARLINK-1046,-52.93016658553482,-93.88774543049864,6944081.596215939
44,STARLINK-1047,11.855895486471208,138.99409582223734,6925451.733258856
45,STARLINK-1048,34.38762613618883,97.25022563303156,6927539.271846482
46,STARLINK-1049,46.30907452291656,76.49835447108832,6929696.297095444
47,STARLINK-1050,-27.427152395655707,-169.129656124815,6934040.073900944
48,STARLINK-1051,0.3961226610913045,99.06168339183988,6735430.797388982
49,STARLINK-1034,50.67327475189646,82.0954730523262,6930903.567095478
50,STARLINK-1053,44.01143267936029,34.2961458588447,6929041.785074651
51,STARLINK-1054,46.48871009848487,116.04576373371496,6930071.410301508
52,STARLINK-1055,-12.032689412696929,177.21299429610616,6928944.351739686
53,STARLINK-1056,34.610991130554844,136.95634461503397,6927709.4278968135
54,STARLINK-1057,41.06734815748794,107.36258748057348,6928909.823596006
55,STARLINK-1058,12.12976299640726,-2.7195386335703744,6925314.802812961
56,STARLINK-1059,27.28967962317064,125.33550308087615,6926631.828064731
57,STARLINK-1060,34.723014240255914,-0.7482204829386176,6927254.745943041
58,STARLINK-1061,41.12884445334385,28.81286630470569,6928838.237122336
59,STARLINK-1062,52.904100350177146,86.47383270639362,6931112.477480421
60,STARLINK-1063,-19.92983397918468,-27.701069423893678,6930895.773604331
61,STARLINK-1064,-6.73082316310712,-17.0487177788583,6929720.667985119
62,STARLINK-1065,30.702666220371366,10.420231695615588,6921445.098223073
63,STARLINK-1067,27.343965741787496,10.777260208735882,6926265.763571936
64,STARLINK-1068,52.95875979084547,50.37933776640723,6931336.616521415
65,STARLINK-1073,-3.7705169003269363,105.20597271095673,6926938.715439736
66,STARLINK-1084,-12.051640251355595,-62.7748470887949,6928338.985214917
67,STARLINK-1097,44.7360172975327,152.46226506538443,6820410.436915328
68,STARLINK-1098,3.887085622695291,-74.87731247918154,6925448.970776661
69,STARLINK-1099,46.45754186284091,-123.86519548281677,6929979.396199713
70,STARLINK-1101,-16.169623668852143,92.1302971207941,6822369.873431335
71,STARLINK-1102,27.25362553512963,130.69296397935193,6926731.87732779
72,STARLINK-1103,-48.32785351071908,-14.63451376264774,6945065.603885627
73,STARLINK-1104,52.8983539457097,-153.4038197585795,6931029.97034081
74,STARLINK-1106,-34.53666808376514,77.05747585407236,6937119.538571173
75,STARLINK-1111,12.087040581382704,117.25052328041184,6925952.990497785
76,STARLINK-1112,-46.4116154563649,56.245002936540835,6941796.172715334
