,Name,Latitude,Longitude,Elevation
0,GPS BIIR-2  (PRN 13),53.6047354875844,149.93739905343836,20068.48344651523
1,GPS BIIR-4  (PRN 20),13.722501233255963,174.95214368401986,20037.96111072929
2,GPS BIIR-8  (PRN 16),28.138340027002062,-2.4628955427774795,20274.87048471858
3,GPS BIIR-9  (PRN 21),0.5454366583892553,-50.237146911956565,19890.007614636674
4,GPS BIIR-10 (PRN 22),-44.27816735095838,-37.931029440903046,20012.89897432348
5,GPS BIIR-11 (PRN 19),-44.74392006412798,-141.8190113947778,20432.05591014047
6,GPS BIIR-13 (PRN 02),-27.335005447202636,150.41956270212955,19910.609068866583
7,GPS BIIRM-1 (PRN 17),-26.66795733748679,-122.43037497251069,19988.164893988014
8,GPS BIIRM-2 (PRN 31),-43.871769728985,-2.1545411520276487,20388.299093818176
9,GPS BIIRM-3 (PRN 12),-54.84940196496853,122.8579773897812,20389.641840928114
10,GPS BIIRM-4 (PRN 15),44.17040387082293,113.2880653893762,19836.607663322964
11,GPS BIIRM-5 (PRN 29),-5.96556079229742,81.84727274941737,20153.76026271911
12,GPS BIIRM-6 (PRN 07),46.44198175696399,-94.3971646712462,20328.518018161853
13,GPS BIIRM-8 (PRN 05),38.63447443807678,157.36327631059314,20148.29993470954
14,GPS BIIF-1  (PRN 25),-51.42038208429576,74.66279197408585,20443.76294561892
15,GPS BIIF-2  (PRN 01),-20.758339101341917,-60.26381857355563,20108.820823886785
16,GPS BIIF-3  (PRN 24),-8.900209242519166,122.93260456652142,20004.359829845616
17,GPS BIIF-4  (PRN 27),55.90220843747469,-19.257001816276915,20040.377669992828
18,GPS BIIF-5  (PRN 30),53.48458057003456,-141.95571831868526,20260.560473587997
19,GPS BIIF-6  (PRN 06),-48.45364111928556,-177.7121760226629,20164.777941141256
20,GPS BIIF-7  (PRN 09),-2.3660923038303148,-105.6560075378257,20172.95419644648
21,GPS BIIF-8  (PRN 03),-54.736017362436755,-61.48575184139198,20263.350345785064
22,GPS BIIF-9  (PRN 26),3.191756540926328,8.72382685870458,20329.27145184204
23,GPS BIIF-10 (PRN 08),46.499995365777586,-60.84452275027804,20102.86924805683
24,GPS BIIF-11 (PRN 10),20.34086157654764,28.228310746750587,20363.204434111016
25,GPS BIIF-12 (PRN 32),-31.872057235643098,47.35550885941064,20199.90420345787
26,GPS BIII-1  (PRN 04),-25.81076630851323,-84.66379155456848,20154.492350549797
27,GPS BIII-2  (PRN 18),49.9948003341015,80.03776203971569,20166.925266095615
28,GPS BIII-3  (PRN 23),41.99448027076196,50.653403971787895,20195.661584440062
29,GPS BIII-4  (PRN 14),18.648486533008416,-150.07807327037636,20204.816826908638
