,Name,Latitude,Longitude,Elevation
0,STARLINK-24,49.4403465345609,-0.5433389489507628,520965.02288728475
1,STARLINK-61,-47.59148828081985,-144.12071127665695,516449.19210206356
2,STARLINK-71,-19.780997809707465,135.02868746175426,516735.2635780654
3,STARLINK-43,51.02193894127476,-68.2095976257327,432735.1655357678
4,STARLINK-70,-40.54348119050666,64.77058302147657,385939.1028696632
5,STARLINK-80,-4.642610066500069,-140.7174151344846,468813.63740554964
6,STARLINK-76,-51.02881242344666,124.51840687418925,380525.0179714182
7,STARLINK-1007,1.4281729008915363,148.68910131070848,550805.9047943902
8,STARLINK-1008,-47.415969585320234,-84.74891817179292,563787.3683560224
9,STARLINK-1009,-5.533948902711843,-34.42957174832376,548907.2659691663
10,STARLINK-1010,-50.13107963165097,-146.7250492728568,565076.4809801887
11,STARLINK-1011,-52.618984984961024,-112.0344295451839,565936.3403254737
12,STARLINK-1012,39.73307060023519,8.166949689896505,550060.1111215188
13,STARLINK-1013,10.366679248290056,-22.411444798512846,546922.107576767
14,STARLINK-1014,-53.122914886084175,-115.81489317120274,566544.1436468195
15,STARLINK-1015,-21.511147774936305,-47.421670427355195,553642.8616072881
16,STARLINK-1016,-35.79667489582598,-62.917664473845626,558905.9521971002
17,STARLINK-1017,-39.819515733184396,-171.7053720241478,561096.333350594
18,STARLINK-1019,49.64273159738563,31.392312912705854,552984.0957369047
19,STARLINK-1020,33.08583572252217,18.89188764377829,548816.8293359777
20,STARLINK-1021,53.08707709815033,65.08653121932105,553166.7556394807
21,STARLINK-1022,-29.620863739160132,-145.11317335101262,557217.7944421542
22,STARLINK-1023,-52.74208626349357,-130.85712433371364,554651.7489710137
23,STARLINK-1024,-50.34910311676733,-127.43186430923603,562858.9171114962
24,STARLINK-1025,-28.13494882555684,-80.67709686374633,306412.15816821397
25,STARLINK-1026,25.811227869817678,-9.057469655937993,547720.9305494458
26,STARLINK-1027,51.20499555143333,101.23588352120518,552792.4972142213
27,STARLINK-1028,47.46313102063635,95.12020537100366,551961.995505145
28,STARLINK-1029,-37.81317246226057,-145.83408288937068,562608.1486636929
29,STARLINK-1030,45.59487321228538,39.51601301555838,551302.0463717874
30,STARLINK-1031,-13.727190787178763,-20.796379219467624,550765.6194105007
31,STARLINK-1032,-51.24403240802787,-78.96881991075072,565163.6572865744
32,STARLINK-1033,2.401777410935165,-8.476105357735483,547490.4855435066
33,STARLINK-1052,49.80893493567165,105.70804375764432,549965.5969867522
34,STARLINK-1035,-42.16354670557316,-52.91541857189398,561437.6387179985
35,STARLINK-1036,-45.74588753617103,-140.13432163654352,563309.9427250256
36,STARLINK-1037,-53.14104959550956,-105.86818045325592,560323.9095505226
37,STARLINK-1038,-21.617514136599816,-7.508104262477184,553376.0519964122
38,STARLINK-1039,-53.11578676444616,-75.64296564402368,566090.3178790085
39,STARLINK-1041,-5.514712829147859,5.575600129584465,548773.5993383008
40,STARLINK-1042,-10.465576802161356,-162.32510649613127,550256.6520596999
41,STARLINK-1043,25.66919132191017,30.79394899164449,547977.9981607345
42,STARLINK-1044,-2.218675623208053,-37.08084228107832,353462.5997351139
43,STARLINK-1046,-36.12803636238161,-23.365657241712945,558989.1706550661
44,STARLINK-1047,-18.34980149039409,-175.91009642740272,552612.8158057495
45,STARLINK-1048,5.4836750319594,145.61704853423822,547742.3688560666
