,Name,Latitude,Longitude,Elevation
0,STARLINK-24,-43.107710868687505,-83.68643970660219,532.1966320784985
1,STARLINK-61,26.827033430206477,46.91269503727778,503.1535793790898
2,STARLINK-71,-10.023455981041328,45.26001144456789,512.6659706066395
3,STARLINK-43,-51.87874613388887,-138.9903110605031,446.931260917324
4,STARLINK-70,-8.5505934516116,145.93736743640454,376.3875970497302
5,STARLINK-80,-25.25481010779986,-44.11126208157889,475.7262460356064
6,STARLINK-76,-18.835021189139763,141.89283140060414,370.96996507792505
7,STARLINK-1007,47.81424647059751,-152.6906616399876,553.6409461273286
8,STARLINK-1008,-30.024973707944497,-71.47766627545143,557.1080621026381
9,STARLINK-1009,-52.39114808299206,6.756484386283127,566.0766220171455
10,STARLINK-1010,1.1139942249653634,-97.94408225406634,548.3281705258213
11,STARLINK-1011,-6.806473485542224,-71.96636975472565,549.8119532104921
12,STARLINK-1012,-17.265900447017685,69.46906944624125,552.0288910752519
13,STARLINK-1013,-44.83765007249939,34.85615197636516,562.6849926588922
14,STARLINK-1014,-14.847988665973268,-85.64659410199702,551.7942676426749
15,STARLINK-1015,-51.68344944578086,-25.904685600048428,565.9329034565341
16,STARLINK-1016,-43.144380767663236,-52.58029113385743,562.2835603399154
17,STARLINK-1017,17.086682440640125,-110.39008243171935,547.6107187209508
18,STARLINK-1019,-1.824627367567141,81.54787675774483,549.3199481472858
19,STARLINK-1020,-25.029161018939426,82.46992856688725,554.3345235878055
20,STARLINK-1021,14.649418609438493,94.19090366449088,546.748464064671
21,STARLINK-1022,28.478718370082618,-81.03344590240286,548.4695249994403
22,STARLINK-1023,19.566017551791504,-112.54114118313672,540.6751126886304
23,STARLINK-1024,8.374006888687108,-85.2644977598831,545.593028947048
24,STARLINK-1025,-19.480286000490494,42.75489316403828,308.1871220128599
25,STARLINK-1026,-32.262407515937745,54.74678281233662,557.5838454234255
26,STARLINK-1027,22.48878567455717,120.95626153207043,547.3356916670232
27,STARLINK-1028,29.909686774307147,108.39258332212616,548.025149722411
28,STARLINK-1029,-46.590144426975016,-124.69605620583705,567.0023484150738
29,STARLINK-1030,-9.376995419598517,95.81977655049927,549.4448348547994
30,STARLINK-1031,-53.17311162193823,10.187200078821219,566.1662426365734
31,STARLINK-1032,-22.605257375584163,-58.941065315815656,554.1690509342895
32,STARLINK-1033,-49.486316158811,41.822418137114845,564.5361959834892
33,STARLINK-1052,19.002547847938075,116.40710938447963,544.7365315220752
34,STARLINK-1035,-36.90732066784136,-42.915960162358544,559.7848546287286
35,STARLINK-1036,9.15558494689282,-84.0159656104907,547.5006858726179
36,STARLINK-1037,5.466823167134958,-85.48326557990549,541.7319412939543
37,STARLINK-1038,-51.67196719793539,14.028031552159883,565.6983794187488
38,STARLINK-1039,-14.7452794653725,-45.739805520275674,551.5715064379558
39,STARLINK-1041,-52.37694861062409,46.85626196330843,565.6608862092497
40,STARLINK-1042,44.838424999621665,-105.13284562771575,551.7749400235047
41,STARLINK-1043,-32.34112871761526,94.64173573031202,557.2647199332146
42,STARLINK-1044,-41.918674841124734,-58.53864464923289,364.51840585560416
43,STARLINK-1046,-43.02420531545207,-12.816120388116364,561.9829972115416
44,STARLINK-1047,38.915191321612404,-114.23740740423646,550.2800053740899
45,STARLINK-1048,52.384738012415276,-173.15909997645957,553.0606462751135
46,STARLINK-1049,51.72469458206046,154.33580007219675,552.6470676482509
47,STARLINK-1050,1.2105417213503085,-57.993687419753435,548.302019947623
48,STARLINK-1051,52.50623366840591,132.93399980754018,360.27532030164394
49,STARLINK-1034,48.0834876350661,159.3254241151437,552.0427273060856
50,STARLINK-1053,18.59341434907222,137.48179894516156,546.7431448560355
51,STARLINK-1054,51.68794566743868,-165.87958139168214,552.9477100938491
52,STARLINK-1055,17.182196183663756,-70.45126177980688,547.7156235985711
53,STARLINK-1056,52.416590805335716,-133.45950081471287,553.2903360894697
54,STARLINK-1057,53.17084929943567,-169.9572246844386,553.3106006722013
55,STARLINK-1058,-17.222326937217808,109.50578977694487,551.8883812847693
56,STARLINK-1059,49.446415936907194,-138.02274859792925,552.6457249203415
57,STARLINK-1060,6.717739760154362,107.9658441270915,547.0123447794143
58,STARLINK-1061,14.563112054485714,134.11858549795699,547.3696365886688
59,STARLINK-1062,43.0110552033783,167.1634204341058,550.6320393207346
60,STARLINK-1063,-44.8929609255785,74.7429578004391,562.6187872094085
61,STARLINK-1064,-27.73283746394279,99.70390468142583,557.9385590441334
62,STARLINK-1065,-15.275204675273955,107.13062053912128,546.2652601346922
63,STARLINK-1067,-1.4863655149266006,121.79404630632388,548.0725031865596
64,STARLINK-1068,36.87245519183125,137.0383581339956,549.6317498309643
65,STARLINK-1073,-32.2173526429951,-145.20562328795998,557.5796177740798
66,STARLINK-1084,17.121253271028706,49.59859246394878,546.8999436479713
67,STARLINK-1097,-35.6895497899858,-152.11363648804388,451.72253038067925
68,STARLINK-1098,32.13975920692101,34.890944645726144,548.631601264028
69,STARLINK-1099,51.69712262847622,-45.83658675564756,553.1041120311456
70,STARLINK-1101,-40.310733449476984,99.76398844999922,453.56752372586425
71,STARLINK-1102,-1.3884455841901822,-118.12472866721232,548.8397109208229
72,STARLINK-1103,-32.44390039593065,91.35507102861655,560.1430759157739
73,STARLINK-1104,43.037238124021,-72.79180404879028,550.8861970104903
74,STARLINK-1106,-52.3920353397891,166.7804275093542,566.2040355673131
75,STARLINK-1111,-17.232633381930533,-130.49822408715238,552.6861173813057
76,STARLINK-1112,-51.71932579905928,134.30363961482266,565.7171873916217
