,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
0,STARLINK-24,20.309565030808937,2.9478509558929797,516080.2350846883,6894217.235084688
1,STARLINK-61,-51.09910508847224,-108.8178072933846,517244.5538352644,6895381.553835264
2,STARLINK-71,6.058079721186732,163.3230301850262,510844.19621430256,6888981.196214302
3,STARLINK-43,-50.844364437326014,114.72378979241996,445559.26815365447,6823696.268153654
4,STARLINK-70,20.786519777923402,56.238008943909875,372481.6895251564,6750618.689525156
5,STARLINK-80,42.35494062378297,-45.865408711602626,468172.9346659145,6846309.934665915
6,STARLINK-76,-34.36663615308684,91.09722150295217,373391.14120743016,6751528.1412074305
7,STARLINK-1007,46.0475817727317,69.29780206366054,552336.2108428038,6930473.210842804
8,STARLINK-1008,-0.26995751250862476,-161.41196924093188,548640.0685825017,6926777.068582501
9,STARLINK-1009,-44.06790765700687,-115.2261845777483,563007.2204798536,6941144.220479853
10,STARLINK-1010,30.839418081533548,171.84377199927195,548905.8348294871,6927042.834829487
11,STARLINK-1011,23.57029189062077,-160.6582194337044,548298.8685007478,6926435.868500748
12,STARLINK-1012,-44.03013692866983,-27.920162577094263,562774.5869690252,6940911.586969025
13,STARLINK-1013,-52.10680216177025,-87.65134922962828,566237.4084056512,6944374.408405651
14,STARLINK-1014,15.682508367480914,-173.72947251027654,547196.343599743,6925333.343599743
15,STARLINK-1015,-31.301796282513003,-134.56240006025618,557457.4714649217,6935594.471464922
16,STARLINK-1016,-16.17417060126755,-149.08469274022136,552152.6755197372,6930289.675519737
17,STARLINK-1017,43.87959443597802,152.3869215398487,550999.0529920729,6929136.052992073
18,STARLINK-1019,-30.99511167887821,-8.313198417740328,556764.4333267743,6934901.433326774
19,STARLINK-1020,-48.76861743266147,-20.204943559664287,564378.2113631748,6942515.211363175
20,STARLINK-1021,-15.92787209677254,6.070712111458412,551315.3364284832,6929452.336428483
21,STARLINK-1022,50.66628247289728,172.49620647037585,552068.298617668,6930205.298617668
22,STARLINK-1023,-50.965037471611055,-49.258311242008205,531842.7585840852,6909979.758584085
23,STARLINK-1024,26.335478827121076,-165.28715870353903,546202.8295717629,6924339.829571763
24,STARLINK-1025,52.6396306955765,91.62240738123617,293311.28464963945,6671448.284649639
25,STARLINK-1026,-52.07343748799135,-55.311122112982034,566195.3454739788,6944332.345473979
26,STARLINK-1027,-8.099917495130999,32.2854203494345,549306.0490464817,6927443.049046482
27,STARLINK-1028,-0.005201549237972659,18.381638938552975,547596.2504709337,6925733.2504709335
28,STARLINK-1029,-9.539824265257199,125.62360211443443,553136.9346959558,6931273.934695955
29,STARLINK-1030,-37.880900164290225,2.8087187481641402,559862.1735869709,6937999.173586971
30,STARLINK-1031,-38.05458725138395,-105.7680877956537,560314.7681485437,6938451.768148543
31,STARLINK-1032,7.8752069259010575,-147.54556021480514,547933.1294122657,6926070.1294122655
32,STARLINK-1033,-48.90021287626582,-82.58218827193433,564807.3192332197,6942944.31923322
33,STARLINK-1052,-0.513839670302358,36.48328816833103,545595.3434683343,6923732.3434683345
34,STARLINK-1035,-8.281153091276721,-135.36670942237998,550201.5566578716,6928338.556657871
35,STARLINK-1036,37.77130303968587,-177.03353351804424,549920.944189066,6928057.944189066
36,STARLINK-1037,9.077737891168566,-152.8675370754168,541524.5018295901,6919661.50182959
37,STARLINK-1038,-31.05288588900227,-94.83918727429722,557470.857545654,6935607.857545654
38,STARLINK-1039,15.954419008978856,-133.96178258522315,547672.477937943,6925809.477937943
39,STARLINK-1041,-43.99766042579057,-75.38018492836208,562720.315112848,6940857.315112848
40,STARLINK-1042,52.100831525967145,132.30105785844373,553078.3728392329,6931215.372839233
41,STARLINK-1043,-52.04419086810351,-15.130100219199797,565710.3062017958,6943847.306201796
42,STARLINK-1044,-35.05839626312575,-19.26267725818656,362050.59907154564,6740187.5990715455
43,STARLINK-1046,-16.128534674277272,-109.12202719974736,551959.938787653,6930096.938787653
44,STARLINK-1047,53.203011167668514,128.9493404128012,552861.4345153027,6930998.434515303
45,STARLINK-1048,43.95193703928779,64.53472271359179,550713.6390310476,6928850.639031048
46,STARLINK-1049,31.1473707363397,45.259166900132485,548361.5408784786,6926498.540878478
47,STARLINK-1050,31.006697333053804,-148.32468277472054,549005.2772801846,6927142.277280184
48,STARLINK-1051,15.67099807595364,156.78098366762038,355349.2237228615,6733486.223722861
49,STARLINK-1034,23.72055430957423,57.562968728114775,547259.7194342281,6925396.719434228
50,STARLINK-1053,-11.970039813825212,49.2574558368119,549746.4704957146,6927883.470495715
51,STARLINK-1054,31.14630078719707,85.2640443334606,548302.7818044211,6926439.781804421
52,STARLINK-1055,43.97401426836559,-167.79193705167245,551519.600227256,6929656.600227256
53,STARLINK-1056,44.00678391351603,104.65210911216609,551067.6789676346,6929204.678967634
54,STARLINK-1057,38.01275394557246,74.16879025784483,549499.6644613412,6927636.664461341
55,STARLINK-1058,-43.96051553882533,12.226018068124308,562417.7170034144,6940554.717003414
56,STARLINK-1059,48.86461018078324,97.29933571594347,552018.3633525327,6930155.3633525325
57,STARLINK-1060,-23.68765520332762,19.229866216520843,554157.3801313704,6932294.38013137
58,STARLINK-1061,-15.929360820115075,46.06091815168129,551861.2500088577,6929998.250008858
59,STARLINK-1062,16.013387640817882,70.78518673363526,546603.3136796497,6924740.3136796495
60,STARLINK-1063,-52.077441172514284,-47.86852923041545,565799.8077586312,6943936.807758631
61,STARLINK-1064,-22.69274378615789,40.009998736155126,541845.0935382986,6919982.093538298
