,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
0,COSMOS 2251,19.530454210089268,-146.73921788305108,778409.1512261215,7156546.151226122
1,COSMOS 2251 DEB,15.888459981042239,-142.35206953374967,776404.5272624622,7154541.527262462
2,COSMOS 2251 DEB,66.45293354000681,-159.53369643233412,763074.8774658402,7141211.87746584
3,COSMOS 2251 DEB,28.075750434587487,65.72358632530069,718377.0096302521,7096514.009630252
4,COSMOS 2251 DEB,-58.556708125906525,31.62553442551854,813247.682987242,7191384.682987242
5,COSMOS 2251 DEB,4.290396280309344,-8.180022823192216,781225.2669315345,7159362.266931535
6,COSMOS 2251 DEB,-54.43172195381753,46.701634509601135,812788.7637362824,7190925.7637362825
7,COSMOS 2251 DEB,-47.816206069680945,-62.16315203201994,702533.039418608,7080670.039418608
8,COSMOS 2251 DEB,42.90773409883291,-160.2136122922054,783586.6171767284,7161723.617176728
9,COSMOS 2251 DEB,-65.3885532949234,-122.54183400126462,753531.9953768958,7131668.995376896
10,COSMOS 2251 DEB,-72.47528872677329,-69.9354968721813,855898.3159349427,7234035.315934943
11,COSMOS 2251 DEB,-74.12933400942336,41.56862616212905,1272569.1652986836,7650706.165298684
12,COSMOS 2251 DEB,35.23185163027507,5.944737507361055,723845.8464966143,7101982.846496615
13,COSMOS 2251 DEB,-73.41763078450813,44.425131596949804,776068.1042457198,7154205.1042457195
14,COSMOS 2251 DEB,-74.05643514374121,95.62445545993923,813994.3773584483,7192131.377358449
15,COSMOS 2251 DEB,-28.095044903250017,113.28109609368198,718964.9568404072,7097101.956840407
16,COSMOS 2251 DEB,17.71394924052448,-113.39886520103786,737658.4110894924,7115795.411089492
17,COSMOS 2251 DEB,50.28157307933685,145.90109944045977,802523.7119117248,7180660.711911725
18,COSMOS 2251 DEB,-4.205175580554678,108.04306777152351,801706.4106547061,7179843.410654706
19,COSMOS 2251 DEB,-23.33601698433048,51.92088429413359,1343046.7090914848,7721183.709091485
20,COSMOS 2251 DEB,-0.20202423118446955,7.5505728686792635,810782.2533899283,7188919.2533899285
21,COSMOS 2251 DEB,12.972371940774384,-170.0300446880856,665845.2025049513,7043982.2025049515
22,COSMOS 2251 DEB,28.37863635231264,72.15117607089655,699431.8152338588,7077568.815233858
