,Name,Latitude,Longitude,Elevation
0,STARLINK-24,32.16431137592965,93.05175477564669,517.5743564667091
1,STARLINK-61,-13.498045597942703,-131.82996197340444,500.98832791685174
2,STARLINK-71,23.185511942199913,-132.67932368465097,511.1953547023532
3,STARLINK-43,51.99915203521784,20.488132520722996,433.47861155397754
4,STARLINK-70,-10.11047702151412,-35.02904560138551,377.1761465942576
5,STARLINK-80,38.417852102836726,133.31737518857216,468.5975970173196
6,STARLINK-76,0.04558580537953421,-39.702250287501776,365.61010962949325
7,STARLINK-1007,-52.66408801931508,17.414029073230708,568.2385643699578
8,STARLINK-1008,18.194919547686595,110.31139382016062,546.7586537707265
9,STARLINK-1009,52.63031427058735,174.42153629147,552.8395724861921
10,STARLINK-1010,-13.681881810662404,85.5679531921434,550.5506883504985
11,STARLINK-1011,-5.816383382242871,111.71088073931041,548.6098223075508
12,STARLINK-1012,28.886476145226126,-108.29132511792392,548.4180830552473
13,STARLINK-1013,51.30799066863127,-152.97426703347358,552.9101590168999
14,STARLINK-1014,2.305517189955357,97.81161519124433,547.6493867237625
15,STARLINK-1015,45.48418760103492,145.60841552425282,551.3037732442108
16,STARLINK-1016,33.11218873964111,125.27654216760818,548.7955335790476
17,STARLINK-1017,-29.00703507594714,71.56963400260001,556.091669890363
18,STARLINK-1019,14.047961086077033,-94.70434047465334,547.7080514379419
19,STARLINK-1020,36.01605210063268,-96.85931023801842,549.9791502478765
20,STARLINK-1021,-2.4346060809647847,-82.09173748584007,548.90832154051
21,STARLINK-1022,-39.27623807591484,98.36220782532186,560.6867912496089
22,STARLINK-1023,-31.48382158060648,68.78340815557542,550.8593632476551
23,STARLINK-1024,-20.82313286236152,97.67852057219541,549.859457023353
24,STARLINK-1025,38.36464831089148,-145.04536579769905,304.9335669313198
25,STARLINK-1026,42.28258293670696,-126.76627989968006,550.8079849672481
26,STARLINK-1027,-10.507957172883739,-55.937354239790366,550.4344915099092
27,STARLINK-1028,-18.345579667762863,-69.56142795116256,553.0442026104055
28,STARLINK-1029,37.6224676184568,51.361849426266716,551.3839181827433
29,STARLINK-1030,21.39222051320451,-80.95390945228085,547.9371828573886
30,STARLINK-1031,49.93596249824888,178.88062612070337,552.5284565183644
31,STARLINK-1032,10.327094668638953,123.91690414486901,546.7788780304143
32,STARLINK-1033,53.10584571653641,-149.08951485913087,553.3392706301995
33,STARLINK-1052,-6.839211491888671,-60.22367477274109,547.4487747189909
34,STARLINK-1035,25.789503479337046,137.2636132050904,547.5634763242593
35,STARLINK-1036,-21.496750601465454,98.94509008988994,553.1986351073688
36,STARLINK-1037,-18.0970574359657,97.62187743051886,546.9103313675245
37,STARLINK-1038,45.46496952807812,-174.43069494059986,551.4956434861697
38,STARLINK-1039,2.208702712599161,137.72961823306738,547.6019070863841
39,STARLINK-1041,52.64027809638321,-145.47448129084438,553.2615818576575
40,STARLINK-1042,-51.35565116492866,66.78338968079703,565.1711765859183
41,STARLINK-1043,42.35468911682021,-86.91417378225027,551.3135326338285
42,STARLINK-1044,25.545059841282995,113.41225898359112,357.87771786777535
43,STARLINK-1046,32.96731660474116,165.10050689601525,549.1508915218122
44,STARLINK-1047,-47.61070929980609,61.04808830034796,563.964803935595
45,STARLINK-1048,-52.63621715526102,-5.534014309825929,566.1472329092704
46,STARLINK-1049,-45.632087043510225,-34.044912931285296,563.4048987915744
47,STARLINK-1050,-13.771231712393732,125.51771758117225,550.7366513079104
48,STARLINK-1051,-42.962234121624775,-66.8738386878072,370.527539947775
49,STARLINK-1034,-39.71149969115948,-25.52302374782289,560.8694284836713
50,STARLINK-1053,-6.4719191389604545,-39.0556139955548,549.9962315195952
51,STARLINK-1054,-45.55698685348985,5.783528187458817,563.2465791078754
52,STARLINK-1055,-29.08633721502116,111.50285544825303,555.9516101188882
53,STARLINK-1056,-52.603721572190686,34.17572619480043,565.9407605861388
54,STARLINK-1057,-49.9216598229291,-1.17840713478495,565.0185666107986
55,STARLINK-1058,28.857996726949633,-68.26089466279534,548.5871850871106
56,STARLINK-1059,-53.106145377958136,30.92417565275728,566.1018723914987
57,STARLINK-1060,5.5734442983175025,-68.10521326335564,547.8496164385949
58,STARLINK-1061,-2.354589738075465,-42.15517686645677,548.2794049215648
59,STARLINK-1062,-33.128068021898315,-14.69866525957844,558.3987462246957
60,STARLINK-1063,51.3403502192266,-113.13282942797203,553.0868724347719
61,STARLINK-1064,38.336244414918475,-80.26618240539662,552.8160996337904
62,STARLINK-1065,27.1889208666928,-70.53028327027114,542.2648806304405
63,STARLINK-1067,13.71664561526493,-54.443361333974934,547.4995132409108
64,STARLINK-1068,-25.975297498641936,-42.54805460545135,555.2567713590414
65,STARLINK-1073,42.25695260324788,33.2765286895439,550.8039653333968
66,STARLINK-1084,-29.03155761518246,-128.43826646038409,556.7384080691855
67,STARLINK-1097,47.3776061148956,19.203906730005492,444.7144870791331
68,STARLINK-1098,-42.35161710559235,-146.89526692580603,562.1035099411552
69,STARLINK-1099,-45.58227747219337,125.83947862348543,562.8262704608782
70,STARLINK-1101,26.272254249583455,-84.77688192006198,440.3563203492434
71,STARLINK-1102,13.606918805607616,65.65292679492754,546.6954394442768
72,STARLINK-1103,20.896719575021052,-87.29914141301086,550.1783864061781
73,STARLINK-1104,-33.172925901979774,105.35235020572499,557.9896831214968
74,STARLINK-1106,52.6322749888656,-25.58662746366773,552.9774584088535
75,STARLINK-1111,28.86747932223074,51.734404509598036,547.8477494243378
76,STARLINK-1112,45.54878310314631,-54.24063126212229,551.5280217948259
