Name,Latitude,Longitude,Elevation
STARLINK-1048,-23.856322614950656,-9.839131123629684,554.0036932160698
STARLINK-1049,-38.139903695866685,-26.50053080207471,559.7872896576606
STARLINK-1050,37.80182669113718,84.93542540311782,549.9811805660598
STARLINK-1051,18.53356511125886,149.56688572055225,355.2897850655839
STARLINK-1034,-44.14921147363631,-17.104461622835387,562.3351938249605
STARLINK-1053,-50.67951462937636,-64.57883827732527,565.1169152528346
STARLINK-1054,-37.94009944364867,13.80215336877325,559.5324904429634
STARLINK-1055,23.554296901684033,68.50769831501971,547.8125806052317
STARLINK-1056,-23.879710321214098,30.13559943801384,554.2994214223829
STARLINK-1057,-31.276105022063312,2.4508616143326556,556.9677771549383
STARLINK-1058,-23.550389849242134,-111.50369306299179,554.0495024483375
STARLINK-1059,-16.160975569033216,16.953991798697476,551.5053707176847
STARLINK-1060,-43.87329448128912,-104.54849914989425,562.388689717526
STARLINK-1061,-48.78213277798473,-71.88949137660568,564.3903760881577
STARLINK-1062,-48.943484990316165,-9.708747747955792,564.5012093855415
STARLINK-1063,8.078644889357253,-136.6219454456707,547.4146426040099
STARLINK-1064,-21.28086900476807,-113.5641178354692,555.8630351447539
STARLINK-1065,-6.456061888047581,-129.57169795602354,543.386507042645
STARLINK-1067,-37.747813014338796,-95.15428530022702,559.7262967397534
STARLINK-1068,-52.12506806463256,-44.62154911978009,565.5933936904015
STARLINK-1073,-7.975714667678707,-4.5159928678285715,549.4597294921563
STARLINK-1084,23.480474735874914,-171.56769577582338,547.9172755771143
STARLINK-1097,42.94032123383322,-148.01282275156143,464.02323899323846
STARLINK-1098,7.794120741006259,175.34704257797762,547.5529258153222
STARLINK-1099,-38.09323016143764,133.57873758207597,560.5679634552918
STARLINK-1101,-10.526899380506222,159.8876222691454,459.7581069348141
STARLINK-1102,-37.937865048124316,25.135415410924484,559.871637234044
STARLINK-1103,50.89352157449829,-77.73465375465469,554.6619898719993
STARLINK-1104,-48.9164159939813,110.39587520180045,564.8755084347982
STARLINK-1106,23.715978173986436,-29.70785615979524,547.2263154880108
STARLINK-1111,-23.639725838237357,8.580974245518501,553.9382775899028
STARLINK-1112,37.98804057705873,-46.26624163951469,549.7570420509239
STARLINK-1113,-42.78564568576189,125.55832065014873,565.0481086204472
STARLINK-1114,48.71797194102532,-132.1071607361403,552.0557374489896
STARLINK-1119,53.207172084149434,-100.7797845221395,552.8289321591274
STARLINK-1121,8.060639030859653,-16.60603974278045,546.9226475972681
STARLINK-1123,-8.278890876750788,163.22467403721652,550.1497472940849
STARLINK-1128,48.88934818341591,-69.51357667859678,551.8335873318838
STARLINK-1130 (DARKSAT),37.75690943925529,-155.13272280067702,549.9379083909369
STARLINK-1144,-53.20627333284818,79.29658161154214,566.616606781101
STARLINK-1071,-15.89995690840724,-18.226191037669942,551.5960727401581
STARLINK-1072,15.781338445060547,161.67613655406535,547.5598021108893
STARLINK-1078,-10.99227128540613,-48.5413406002004,352.98831601498915
STARLINK-1079,-31.24441008678209,122.48835886055421,557.6007909919388
STARLINK-1082,31.05913094362846,-57.30252904047859,548.3660388735144
STARLINK-1083,52.10275373202057,-104.42583239006163,552.5653252384577
STARLINK-1091,30.906918474158708,176.07096344430747,548.9224539089665
STARLINK-1094,-52.1074780934747,75.52112389747764,565.9930589912402
STARLINK-1096,-0.11903060441758402,149.38285855540212,548.4863310159667
STARLINK-1100,44.03181379060628,-76.83189137436541,550.8820835399827
STARLINK-1108,-31.014253374599853,-3.805782501675486,556.89918162256
STARLINK-1109,43.851774522849986,-164.5913451366975,550.9919676444727
STARLINK-1110,-53.139575994788196,55.06645944883336,562.4944929168628
STARLINK-1116,-44.06498896476338,103.09167070440914,562.8977770639798
STARLINK-1122,15.940504670171682,-42.86724569795217,546.5500867452466
STARLINK-1125,52.04500005207776,-137.03333365390992,552.6914846049358
STARLINK-1126,-23.65252113844913,128.28988398553835,551.3092712621201
STARLINK-1117,-52.05261113237913,43.03590403528422,565.8119872183723
STARLINK-1124,11.959997953827665,-39.61025425242891,546.8259801876748
STARLINK-1066,53.20712906171632,-140.68593887440676,553.1466512860839
STARLINK-1069,37.76196627029785,164.87867775495718,550.1541866289299
STARLINK-1070,48.76069436670984,-171.98026884027993,552.1855198760852
STARLINK-1074,-48.90068852437425,70.44927216233863,564.5224913978569
STARLINK-1075,29.72485308829745,-111.30256773699172,56.2062540895809
STARLINK-1076,-23.604817187591305,-31.454937800707704,553.8835358911526
STARLINK-1080,7.986162527569091,-56.55557588337064,546.7678258425767
STARLINK-1081,38.23937874026262,-112.39552214760296,368.2135842220494
STARLINK-1085,-28.499792110080037,-28.767847325423162,552.282132386835
STARLINK-1086,7.786643947878186,135.34223294391933,547.6078424201942
STARLINK-1088,-48.83269085582733,8.265978553699782,564.3750889200309
STARLINK-1089,37.964789658014986,-86.23430965501686,549.4651085295343
STARLINK-1090,23.73776957780125,-69.7353398217355,547.2699710040691
STARLINK-1092,-8.044460793178851,-44.46310527433164,549.2587117864638
STARLINK-1093,-38.009176500202365,93.68930838910244,560.1681423785207
STARLINK-1095,-52.13533496084479,-2.4794500433488094,373.5401711716757
STARLINK-1107,48.89416741553398,-109.5320884761336,552.1334148547123
STARLINK-1115,-37.816163064261936,-15.049295772165898,559.6711926803271
STARLINK-1132,7.832871358428956,95.37392345923585,547.6892675224294
STARLINK-1120,52.0235031864529,-177.16418380528503,553.1795214856169
STARLINK-1129,47.254281632667556,-126.81343601712018,548.4291182814256
STARLINK-1131,43.847381761880285,155.39055190666778,551.4197815161277
STARLINK-1134,15.806927660279642,121.68595466819514,547.550027571174
STARLINK-1135,-0.2270527624127289,109.3023843997609,548.4917474880175
STARLINK-1140,-31.251115516937986,82.48295418683442,557.6557484671237
STARLINK-1141,-16.14190609755289,96.96981656588288,552.0302337564542
STARLINK-1148,-52.11265976286338,35.49306323240364,565.6483977855484
STARLINK-1155,-28.666197163821195,84.48885963339009,555.3243411455117
STARLINK-1156,-44.04813579343024,63.11639884710746,562.6657049604884
STARLINK-1159,-31.054872280182575,-43.75887658401196,556.8036532389573
STARLINK-1162,-52.07463210217115,3.187919617737529,565.6894620191074
STARLINK-1165,31.14421016389177,-97.4031354838606,548.0301360318109
STARLINK-1166,16.04933675741677,-82.94896631623546,546.9470804251253
STARLINK-1169,43.99735670082903,-116.76580232695838,551.075601708231
STARLINK-1171,-15.892377752948308,-58.23997022606301,551.3638536916561
STARLINK-1178,23.249606528272114,-89.3804311343946,533.1186927797803
STARLINK-1133,37.91909592345119,-126.16855222129237,549.8059776567626
STARLINK-1139,48.892565248023566,-149.52431021313743,552.3770071025224
STARLINK-1145,-48.77477086235635,-31.922873978782533,564.2544148384422
STARLINK-1150,8.112615631706328,-96.6483094224228,547.0432047835097
STARLINK-1161,-37.81522212934574,-55.03735706956768,560.0272817083376
STARLINK-1163,0.7380727393378288,73.90352858768355,299.6390852012113
STARLINK-1164,-26.380966749295297,-103.65963216963567,227.03882537659902
STARLINK-1167,-8.36362177081147,83.1580244473526,550.0543075669302
STARLINK-1168,-23.872167328971006,70.14668225122028,554.3535705362647
STARLINK-1170,-7.962363820129317,-84.52601023027943,549.3466953028919
STARLINK-1172,-53.20539785779109,-0.8034450698275358,566.0318100671221
STARLINK-1174,53.20540539781127,179.15203840856498,553.2246321310026
STARLINK-1180,37.783288923088314,124.91056487973238,549.97844660847
STARLINK-1182,51.61382342651736,-161.62401145021593,522.8929437599638
STARLINK-1177,-38.0805452834283,53.5720760574233,560.1036709227528
STARLINK-1149,48.71509731716242,147.88361538065254,552.4644366369972
STARLINK-1153,23.583126004439134,108.52884781864248,548.052634384402
STARLINK-1151,23.760330127324764,-109.75288757266547,547.5918122373954
STARLINK-1160,-23.5955983719419,-71.4566283194918,553.9073385075075
STARLINK-1190,31.096138073987063,136.28520791863326,548.925884738227
STARLINK-1173,31.147556421867908,-137.4078226547856,548.8306520041767
STARLINK-1179,16.05290462207599,-122.96624479385616,547.3784047709704
STARLINK-1181,8.167807757599316,-117.97141637454821,545.9273585060179
STARLINK-1185,-43.821542651549876,-64.66162260528455,562.2689636539874
STARLINK-1183,44.048838030490664,-156.8709779503993,551.554044496827
STARLINK-1136,52.075681705224454,175.74403789380227,553.1725021948758
STARLINK-1176,-15.878201848683398,-98.2489458731513,551.3759396635683
STARLINK-1127,37.48849921767324,81.02491437149457,320.54185990456904
STARLINK-1137,-16.106864588890385,56.9976810840513,551.811338734272
STARLINK-1142,-0.29090862990595173,69.25000637352764,548.1215200482118
STARLINK-1146,-52.10631855961179,-4.498466898692992,565.7267753318246
STARLINK-1147,-52.05133165778072,-36.977641839513566,565.4766809407097
STARLINK-1152,-44.106202910489685,23.00793460012949,562.2634730065283
STARLINK-1184,30.82825931555684,95.98036146447859,549.0057284633077
STARLINK-1186,-30.976236994184895,-83.86184522291512,556.7245846961223
STARLINK-1193,43.803030915193,115.31126072016316,551.3858469269233
STARLINK-1194,52.01083449375747,142.74577397092094,553.4578313863084
STARLINK-1195,-31.262710939442325,42.464944801955504,557.154222264794
STARLINK-1196,0.020314967444449418,-110.53385815120859,547.8352934888879
STARLINK-1138,-31.00100278490371,76.17264130655776,557.3402792117246
STARLINK-1143,-15.946920174186099,61.8141534811429,551.5786176864932
STARLINK-1192,-52.02705765159751,122.85353230132903,566.3425885524458
STARLINK-1200,-52.10548976758255,155.52344694556407,566.5669217289434
STARLINK-1201,8.064121896883895,23.38837134176418,546.9604690900737
STARLINK-1202,52.01347245673628,-57.2470694362066,552.3854680239481
STARLINK-1205,37.97481360840633,-6.24391181398945,549.304571317267
STARLINK-1216,43.98996051139034,3.2457110724239158,550.6124316074229
STARLINK-1224,30.880666319910258,-103.964740929957,548.6604399517491
STARLINK-1225,15.70122344976522,-118.38693098846993,547.2363709789096
STARLINK-1228,-31.195190076158013,36.39988735651027,557.0352724022014
STARLINK-1230,-0.18916918607440292,-130.6753769312962,548.096061911446
STARLINK-1234,-52.05674556534103,83.06432192529438,566.0771487636631
STARLINK-1236,-31.206770029889018,-157.4704262285257,557.945550041149
STARLINK-1237,52.09745594846316,-24.400900885780793,552.0870517572033
STARLINK-1239,16.02123370083404,37.06646788236193,546.8518434019127
STARLINK-1240,31.066093303553764,22.68659494777856,548.1712329564468
STARLINK-1241,-0.01296992694327022,49.48685300801833,548.1825914199086
STARLINK-1244,-43.890438913762814,95.48757577379044,562.962332319619
STARLINK-1269,-43.950159650057884,-176.67400642346624,562.9158104848028
STARLINK-1154,-8.179901921727053,-156.6993308685261,550.0256654044807
STARLINK-1197,-23.8706422535628,-169.85228568278237,554.880898433661
STARLINK-1198,47.58958711772729,-130.1617791390036,240.47174967341024
STARLINK-1199,-48.93171722134452,150.34262002935972,565.1600420090691
STARLINK-1203,44.59567970474386,-1.6236082837041472,547.0139032000225
STARLINK-1204,-50.88132422244962,140.26169947573214,563.2931637459644
STARLINK-1206,23.70419340923545,10.291035134300694,547.4458261542819
STARLINK-1208,23.494194662403643,-131.5604871648713,547.5860873458173
STARLINK-1209,-43.90642746282887,55.513886879713844,562.8209920423919
STARLINK-1210,-53.20574715523151,119.17885470853335,566.9974537424351
STARLINK-1211,-6.6211012890054795,-155.51495871529033,552.1557855351904
STARLINK-1218,-36.74919225388435,159.48940120706098,366.6981991304824
STARLINK-1219,-48.795969284756914,88.15001900457263,564.911358420568
STARLINK-1231,48.73695273854321,-92.05363462217353,551.7998824886658
STARLINK-1232,37.76100537190042,-115.12688098727892,549.659544480912
STARLINK-1233,-23.63077466406317,48.57439791117097,554.4785805840406
STARLINK-1245,-37.890959431581685,65.05967625613293,560.1363939927793
STARLINK-1254,53.2058126412635,-60.85764285871034,552.6777260608181
STARLINK-1271,7.849696137990189,-144.61505947354203,547.273854490558
STARLINK-1187,15.809620297635584,-158.30672154080168,547.3582647901624
STARLINK-1188,-16.10871016106413,176.997729467246,552.1623078190479
STARLINK-1189,-0.19348691387779215,-170.67943324939677,548.0341153230302
STARLINK-1191,-30.825029711670137,162.96206153130566,557.3578677639531
STARLINK-1212,-15.926059396978724,21.800203086042384,551.5669803577753
STARLINK-1214,-4.6570558825966675,-11.359046303221998,362.4277806955483
STARLINK-1215,52.081825311705586,-64.30152227501013,552.6044721154717
STARLINK-1217,43.871862383307736,-124.56150026678759,551.0322346066131
STARLINK-1221,-44.08422101504316,143.06288658289523,562.6058232458433
STARLINK-1222,-52.10705784014607,115.51792712211946,566.6191328514608
STARLINK-1226,44.04465405430427,-36.87603463029318,550.6484321855542
STARLINK-1227,31.107378164882878,-17.361226151282196,548.4112935519233
STARLINK-1229,-34.06326792303363,143.9063561917794,365.6455718502763
STARLINK-1235,52.01325246739089,-97.24999006635942,552.7926916743129
STARLINK-1238,-7.963926963956989,35.46643597405915,549.2998941254131
STARLINK-1243,-16.18650749976342,-143.0626854897077,551.9254605028143
STARLINK-1246,43.823966615638994,-84.65832458407193,550.7380491229791
STARLINK-1247,15.958897659471019,-2.8721689915117623,546.8040477568006
STARLINK-1270,30.897765476585697,-143.94053896841575,548.5344015238934
STARLINK-1279,-52.88554464804581,-139.2449608641261,566.858648118365
STARLINK-1301,-23.855197472208307,-49.847902656821134,554.0206989468417
STARLINK-1306,52.016888578228205,62.79216253266933,552.7728143345433
STARLINK-1313,-50.76241187605498,-106.85969570452076,565.7372586485637
STARLINK-1317,50.61041486376906,83.5745175755426,554.9629276084713
STARLINK-1262,16.02734947282495,157.05891579923127,547.5627834803545
STARLINK-1273,30.906996742017867,16.07122899459478,548.4110770926698
STARLINK-1276,-15.887147901895691,-178.23669819345676,552.034413609341
STARLINK-1277,-19.957374859732354,-174.7738014061308,553.3651471517154
STARLINK-1281,-52.041661408861444,-117.0323062891673,566.0203462151815
STARLINK-1287,52.10031272663085,95.57305447194071,552.737291595402
STARLINK-1288,15.628570431248708,1.5499444591371516,546.7534977769612
STARLINK-1295,44.00790777946529,123.21543860425113,551.2830986653066
STARLINK-1300,31.089838636708393,142.66567055137511,548.795095554081
STARLINK-1302,43.82705358144915,35.35402898522438,550.8903592374305
STARLINK-1304,-31.36318434751246,-37.652677275646255,557.1992711215561
STARLINK-1305,0.0458160568757699,169.43997357850336,548.5492830181933
STARLINK-1310,-43.869497448553105,-144.55639286188202,563.1065790012457
STARLINK-1319,-31.065027310123757,-163.7452884698895,557.5991453123814
STARLINK-1207,-37.87288806312864,-174.9602094357573,560.3350954113525
STARLINK-1258,8.07049464869247,143.38860176593204,547.8907685395924
STARLINK-1264,-48.894740041946726,-89.53594066926041,564.7727882055229
STARLINK-1266,-23.613975982491468,168.55867624578875,555.0117955440807
STARLINK-1267,-53.20263162390301,-120.96306552414954,566.7841787540784
STARLINK-1272,-48.80339730205526,-151.8305479805812,564.8130141396289
STARLINK-1274,37.95042208273657,113.7916641754023,550.2330757835808
STARLINK-1280,-44.07041506485116,-56.92454728709316,562.4978552654675
STARLINK-1283,37.768601714388325,4.883782759851912,549.5878650721518
STARLINK-1284,-7.971259123195686,155.48271643805842,549.9814690796476
STARLINK-1289,48.88134849031882,90.50525010098617,552.1693222663042
STARLINK-1290,-51.999249987805506,-106.13539144394673,563.7722624839024
STARLINK-1291,-38.1532669313152,-66.50969004070366,559.8884065454974
STARLINK-1292,23.719060232655316,130.28701581118125,548.0342956247729
STARLINK-1297,-8.282739551497547,-36.776788549293116,549.3802189655518
STARLINK-1303,53.20622035066264,59.1583246967107,552.7895170874149
STARLINK-1307,23.469203102506693,-11.577270472979153,547.4143286139688
STARLINK-1312,48.76214718047501,28.033001799752938,551.8637642855228
STARLINK-1255,-19.830265499431906,155.12310446100778,553.5099829111858
STARLINK-1213,41.13142287375723,98.69232856283682,550.3061651603396
STARLINK-1256,27.466997429513345,116.58747321983468,548.3426854184594
STARLINK-1257,12.04099437299254,130.28622824486223,547.4835016663062
STARLINK-1259,52.90111740575358,40.963030426912034,552.569796481696
STARLINK-1260,19.697709803990847,-24.99802036940039,546.9639569591297
STARLINK-1263,50.72546257541838,73.31851099386917,552.2849415270924
STARLINK-1265,46.446946467943526,11.3472447020318,551.115627138704
STARLINK-1275,-12.165145578227488,-49.813670124940906,550.6180195054951
STARLINK-1278,-52.089572473077936,-84.350800235083,565.8586295392847
STARLINK-1282,-41.22765409378543,-81.48396494350185,561.532428980577
STARLINK-1285,7.947436193745682,121.75614375798592,354.7770184763732
STARLINK-1293,-34.52163267674727,170.43024505369718,559.2910868468955
STARLINK-1296,34.43654457801775,-9.682033342708971,548.7096610487235
STARLINK-1298,-46.514755333497874,-168.4807293057872,564.2592606500331
STARLINK-1309,-27.57158780628853,-63.51852348357124,555.6774388744102
STARLINK-1316,-3.972022132309921,142.45151855633497,549.0555363672601
STARLINK-1318,3.7970987866053334,-37.68638588632065,547.2998858864075
STARLINK-1286,-16.169170729595702,-23.055533261675134,551.5265264451735
STARLINK-1299,21.4679702561935,166.86561880608352,565.2827346822503
STARLINK-1308,-0.2831989223439805,-10.738477212978976,547.839001413869
STARLINK-1329,8.055865696010269,103.38813549555832,547.7291783594995
STARLINK-1338,48.89117587349747,50.47519499188961,551.8364100449506
STARLINK-1339,7.866253897166076,-64.59708732497845,547.3685472025256
STARLINK-1341,37.770236774149346,-35.108569223329184,549.3076374658305
STARLINK-1350,-38.18239402560146,-106.55327031523561,559.9429797810412
STARLINK-1352,-48.90399104984973,-129.56376384910737,565.0121299101856
STARLINK-1353,21.437490132832593,-72.60494180337854,524.2303229594072
STARLINK-1362,23.7040503001536,90.29613434470059,548.2396287473167
STARLINK-1367,-32.59123150251099,-143.0672785357774,365.02777018491804
STARLINK-1368,-53.20566283100181,-160.80968770149502,566.9895493287311
STARLINK-1369,-48.78938921155334,168.13136296313763,565.1430627272872
STARLINK-1371,48.75528173000396,-11.988925072555693,551.8127372251355
STARLINK-1372,-37.869590154550295,145.03858863505752,560.5717378471035
STARLINK-1373,38.09143027302905,73.58517532339171,549.7439172246306
STARLINK-1374,23.464889192151293,-51.58536983191252,547.1441652889351
STARLINK-1375,-23.908298015434337,-89.88999497626162,554.3894172323256
STARLINK-1377,-8.221405523471592,-76.73160565579427,549.2231600963053
STARLINK-1378,-23.663623939867566,128.6042180918661,554.8094824326804
STARLINK-1379,-8.042603030298325,115.5409032292525,550.0006819186362
STARLINK-1390,46.565925063932816,57.29503006885249,551.2839464691552
STARLINK-1294,52.07182639498948,15.784035813423793,552.3133944976827
STARLINK-1322,43.992144506550645,43.24932778043529,550.6242983934638
STARLINK-1323,30.88046718354779,-63.961515920177824,548.0154402430023
STARLINK-1325,52.02936208970618,-17.135677183418807,552.213391497636
STARLINK-1327,-52.11264729190473,-164.51363520412733,566.4031645434977
STARLINK-1334,43.877695022027474,-44.537455723667904,550.4476482819757
STARLINK-1336,15.567896057593103,-78.50439938370218,546.8902839493629
STARLINK-1342,-15.945430752130488,101.81228172203666,552.3435327624161
STARLINK-1344,-0.23292982302899526,-90.70501780190381,547.9170520886086
STARLINK-1346,50.61066450666438,-34.91317357107029,552.046306546949
STARLINK-1348,51.232606629030556,-64.16965029144599,551.5509078501678
STARLINK-1354,-31.243027311276023,-117.50794454870388,557.4201237765706
STARLINK-1355,-43.88936666199004,135.47387419871717,563.3326507972171
STARLINK-1356,-52.038646104914406,162.93496273237673,566.5661091850175
STARLINK-1357,-43.98939850929424,-136.74585773895686,562.8784306876885
STARLINK-1358,-31.045558333899955,116.21455131315844,557.6553974318039
STARLINK-1361,15.996571078483573,77.09236812429943,547.317949425107
STARLINK-1363,-19.92367010374515,105.20529878431078,553.7215275109061
STARLINK-1366,31.09723753450859,62.65529745720318,548.5092429771988
STARLINK-1376,0.019715018917665354,89.46044111389904,548.7731209249857
STARLINK-1261,52.93124054483605,-2.437337410126196,552.276212488037
STARLINK-1320,34.62441660035396,48.38240136172878,548.9409184363387
STARLINK-1321,-50.650096663003495,145.2637438058182,565.7471669978929
STARLINK-1324,46.64032865569889,27.099274309845566,551.0604337711842
STARLINK-1326,-50.842154975688594,144.3328492287094,562.5356307060521
STARLINK-1328,-20.059781504621224,-116.3749951516114,553.1594019916231
STARLINK-1330,-27.381000017062068,102.2581912095895,556.357941470989
STARLINK-1331,11.715529832852583,-91.61035098696782,546.6799436466819
STARLINK-1332,43.82049582434596,-94.65112028556656,546.4772367291703
STARLINK-1333,-16.184318588701153,-103.06876287302556,551.6969580567392
STARLINK-1335,-34.848269932501935,-131.90888553275678,559.1498562495751
STARLINK-1337,-11.983091648979478,88.60307933487584,550.9002485417578
STARLINK-1340,-46.6619660526031,-152.95757285930955,564.1578977401012
STARLINK-1343,-4.187950356290437,-103.66784144152827,548.4867314852302
STARLINK-1345,-52.93534531457928,177.49546411291956,566.777288064594
STARLINK-1347,-41.02198679316113,120.04807113116063,562.2365781565943
STARLINK-1349,27.209721066775163,-77.915182790395,547.4854582856062
STARLINK-1360,19.90759065120892,63.7555455612296,546.6394937359241
STARLINK-1364,4.065478248514961,76.42437998652672,547.7669008090047
STARLINK-1365,53.20489972000667,19.359757332324428,552.4228235147217
STARLINK-1441,-37.82914119302253,104.97773275104649,560.5429409500324
STARLINK-1442,-8.020608278292046,75.51502169014628,549.6496564865047
STARLINK-1443,8.11128550034768,63.348257278744406,547.421551742808
STARLINK-1444,48.71742401802777,-52.1141552491967,551.4326396619172
STARLINK-1445,-8.261080500189086,-116.76491425868359,549.9217252340814
STARLINK-1446,-23.884018868181037,-129.8648447815625,554.7387981343325
STARLINK-1448,23.618342310412554,50.38483537639156,547.6074669044776
STARLINK-1449,46.58828116808542,17.226397036848123,551.2427752376166
STARLINK-1450,37.96301907503553,33.77327026604767,549.5310309097405
STARLINK-1451,-53.20628020165807,159.16053449225652,567.3907496312438
STARLINK-1452,23.495587528656806,-91.55656684170002,547.3014282235921
STARLINK-1453,50.633619485276874,-74.7979022032214,551.9551152829087
STARLINK-1454,7.822755105574506,-104.6331051057598,547.028857227445
STARLINK-1455,-34.753170867088166,-171.78914165137942,559.1224372560112
STARLINK-1456,-48.91410831578382,-169.59893460125758,565.1851293217437
STARLINK-1457,-48.944033221753216,128.6360058846524,565.1912731143
STARLINK-1458,-38.080977026519804,-146.40096704292398,560.5012117902204
STARLINK-1460,48.896723828915526,10.464007932884858,551.5800943419813
STARLINK-1392,37.773712014923184,-75.11139532156584,549.1165284480073
STARLINK-1393,52.89496144867387,-39.14183019465401,552.4384873048684
STARLINK-1394,46.49983725664293,-68.52772092825084,550.9662595705155
STARLINK-1395,19.61308701356983,-105.07104845175785,547.0606339738513
STARLINK-1396,34.4000578268106,-89.72234273206762,548.9449186832418
STARLINK-1397,3.757895588294886,-117.71512893212122,547.6301404832103
STARLINK-1399,50.70895302674802,-6.598164499720955,551.8594068269852
STARLINK-1401,-34.52268686411551,90.430204394647,558.9908247573785
STARLINK-1402,-46.52554075598843,111.55057890462871,564.3686863262164
STARLINK-1404,-50.758140718598646,173.16956840560144,566.0624277419298
STARLINK-1406,8.141376453743447,43.30542136698114,549.2803152094656
STARLINK-1408,-27.59477028158578,-143.54126954491466,556.1334595369005
STARLINK-1413,-4.056391774192423,62.51530437633817,548.5755183580721
STARLINK-1414,16.097165051627904,46.96253839207658,549.6045688648278
STARLINK-1415,-52.899825967325896,140.93408055955493,567.0097285146269
STARLINK-1416,-41.19205819773986,-161.41294938083576,561.9706315902379
STARLINK-1417,-19.706312600134215,75.0138455020544,553.3596092794625
STARLINK-1419,12.1627767450072,50.19633104325504,547.0951615086211
STARLINK-1420,-12.04258890723508,48.655906418051316,550.8545581455704
STARLINK-1422,27.475651186400036,36.58430980404415,547.929347579356
STARLINK-1351,-52.94146717012518,137.39994790375204,567.00836878112
STARLINK-1370,-20.066990576105567,-156.3855861965715,553.6219848570067
STARLINK-1398,27.20336386652458,-117.9192839171886,548.0386676931843
STARLINK-1400,40.922688930644036,-100.11065935952189,550.044100746604
STARLINK-1403,-50.65451939721916,105.29869650404962,566.2063638147869
STARLINK-1405,-4.239947070006562,-143.70958096382108,549.1260822550172
STARLINK-1407,11.768126928394054,-131.57788945203401,547.0564127078209
STARLINK-1409,-23.67647568326707,88.61069945051912,554.8813185414034
STARLINK-1410,53.20707090151903,-20.732700311806948,552.4911919237024
STARLINK-1411,34.56722467732131,8.455660949815556,548.7839192192183
STARLINK-1412,19.89827720347894,23.763081489040477,547.0295529672677
STARLINK-1418,-46.70081826122711,166.94048824303727,564.3138517087212
STARLINK-1421,52.938513113058875,-42.53229244447797,552.4388634938141
STARLINK-1423,46.63591817993225,-12.888546360013333,550.9996353360618
STARLINK-1433,-27.36023983751254,62.23598353887142,555.968799872749
STARLINK-1434,-41.031213371871644,80.07634952423867,561.8372440502528
STARLINK-1436,41.08738341500563,18.767197171504375,550.2276104732613
STARLINK-1437,4.075745837391885,36.41271628037155,547.2835488484367
