,Name,Latitude,Longitude,Elevation
0,GPS BIIR-2  (PRN 13),-55.28356998782583,-99.81973144669581,20302736.986278277
1,GPS BIIR-4  (PRN 20),0.3169108282424828,-93.260298977824,20325936.985396843
2,GPS BIIR-8  (PRN 16),-16.398396653445495,88.60608881802898,20015006.61753418
3,GPS BIIR-9  (PRN 21),-10.593811951542595,38.21281674679264,20320638.62789343
4,GPS BIIR-10 (PRN 22),33.18827396827604,60.4155152063657,20369323.930853773
5,GPS BIIR-11 (PRN 19),32.02326148252428,-43.72728573275288,19976701.20205525
6,GPS BIIR-13 (PRN 02),42.17230935797116,-110.36658982212222,20603835.837962262
7,GPS BIIRM-1 (PRN 17),14.825520851143603,-31.73942154489358,20292128.205824483
8,GPS BIIRM-2 (PRN 31),52.8588011210417,105.16603666091872,20064829.503423102
9,GPS BIIRM-3 (PRN 12),47.40313198743342,-128.61497521823108,20042230.643862255
10,GPS BIIRM-4 (PRN 15),-51.439873851000236,-142.60357544660653,20529978.93240914
11,GPS BIIRM-5 (PRN 29),20.039697069726504,173.1753006444175,20197942.064594112
12,GPS BIIRM-6 (PRN 07),-33.107562278877396,7.718833505760528,20186118.954103168
13,GPS BIIRM-8 (PRN 05),-26.871101787896848,-108.02771938281667,20179541.774576228
14,GPS BIIF-1  (PRN 25),55.048593614546455,-173.50262999458732,19981551.901146274
15,GPS BIIF-2  (PRN 01),4.542335898490407,32.552604818948076,20344931.015888833
16,GPS BIIF-3  (PRN 24),-6.5132627516952875,-144.32053134079024,20428646.484428048
17,GPS BIIF-4  (PRN 27),-53.52606987343512,88.78186509203977,20290432.226965435
18,GPS BIIF-5  (PRN 30),-51.292589125038155,-30.195342522359503,20172317.584839795
19,GPS BIIF-6  (PRN 06),55.577335788317775,-69.38562830052092,20236872.75740325
20,GPS BIIF-7  (PRN 09),16.063954622823093,-14.278648545143204,20179458.150204368
21,GPS BIIF-8  (PRN 03),47.49327285914201,46.77515840967957,20149453.87761665
22,GPS BIIF-9  (PRN 26),10.722859842843516,100.25210434209899,20024369.226157878
23,GPS BIIF-10 (PRN 08),-53.63049095443374,43.161471419923146,20240130.960474897
24,GPS BIIF-11 (PRN 10),-33.789526099127556,122.06067595662716,20011539.908366255
25,GPS BIIF-12 (PRN 32),19.3567578083027,140.25699121141037,20135497.727262713
26,GPS BIII-1  (PRN 04),38.44436927299343,10.534084293250675,20217702.135037996
27,GPS BIII-2  (PRN 18),-39.549778671580356,-178.34285524224103,20227953.037908185
28,GPS BIII-3  (PRN 23),-51.548728419554855,153.959333732469,20202333.35629852
29,GPS BIII-4  (PRN 14),-32.06003127101624,-56.36130692535269,20174819.824231952
