,Name,Latitude,Longitude,Elevation
0,GPS BIIR-2  (PRN 13),-55.44928996239777,-108.25209032241659,20312.3615739225
1,GPS BIIR-4  (PRN 20),-5.128074048969745,-93.86030291228107,20328.2142463535
2,GPS BIIR-8  (PRN 16),-21.85944139438662,87.70556443915099,20049.65322779009
3,GPS BIIR-9  (PRN 21),-5.134515192764616,37.672162099158086,20391.845697675242
4,GPS BIIR-10 (PRN 22),37.712956314957275,57.899985706949856,20373.174414330766
5,GPS BIIR-11 (PRN 19),37.112150840396154,-46.017191630668854,19964.930471556992
6,GPS BIIR-13 (PRN 02),37.81483287074714,-113.34057569317429,20559.984652957108
7,GPS BIIRM-1 (PRN 17),20.305036951724276,-32.471830557029854,20332.206444375148
8,GPS BIIRM-2 (PRN 31),50.33713504601291,98.14959153014772,20036.968196963073
9,GPS BIIRM-3 (PRN 12),50.86685098097104,-134.22094457086322,20025.82770589832
10,GPS BIIRM-4 (PRN 15),-49.13260838530923,-148.94858458150316,20540.83270797847
11,GPS BIIRM-5 (PRN 29),14.475920683352372,172.41616375595103,20202.697103968112
12,GPS BIIRM-6 (PRN 07),-37.830852712924404,5.204838143094227,20140.64009958323
13,GPS BIIRM-8 (PRN 05),-32.02366150512006,-109.85858992257758,20200.32081106027
14,GPS BIIF-1  (PRN 25),54.61838288264528,177.83423375829034,19965.10913141064
15,GPS BIIF-2  (PRN 01),10.104274094754578,32.176094962832714,20315.86399070297
16,GPS BIIF-3  (PRN 24),-1.1777330954481642,-144.89270566427555,20406.713343933563
17,GPS BIIF-4  (PRN 27),-55.27075695433696,81.04940708992478,20317.487086788566
18,GPS BIIF-5  (PRN 30),-53.00318755399859,-37.54317947308624,20156.55074156344
19,GPS BIIF-6  (PRN 06),53.60721717675508,-77.33474525073099,20231.27716865776
20,GPS BIIF-7  (PRN 09),10.646183360896355,-15.006965281260362,20184.70949341154
21,GPS BIIF-8  (PRN 03),50.93572494751601,41.0101175939219,20140.302244025923
22,GPS BIIF-9  (PRN 26),5.153277546366195,99.483221494747,20026.334797645784
23,GPS BIIF-10 (PRN 08),-51.18527841500715,36.18365897313373,20258.190841985073
24,GPS BIIF-11 (PRN 10),-28.639492342792646,120.14450663461314,20007.62278700138
25,GPS BIIF-12 (PRN 32),24.67756112708243,139.09901821619948,20151.79607375389
26,GPS BIII-1  (PRN 04),33.6916780320705,8.011825781110312,20218.522770272695
27,GPS BIII-2  (PRN 18),-43.953024701823814,178.1443995124144,20226.035826869287
28,GPS BIII-3  (PRN 23),-48.413362646701394,148.00069768552785,20196.845432391827
29,GPS BIII-4  (PRN 14),-27.033144715245957,-58.09150278387465,20171.127589666055
