,Name,Latitude,Longitude,Elevation
0,ISS (ZARYA),-1.2952547997691004,-75.09384656640077,421.32154480931155
1,KESTREL EYE IIM (KE2M),-3.2373049254372077,113.92728058030414,234.85902497637855
2,AEROCUBE 12A,25.53856398672813,121.9638301567313,467.6908132562132
3,AEROCUBE 12B,40.61533527917821,-120.55385310766384,479.57287350379517
4,LEMUR-2-VU,-51.34840337980391,-8.85837474412058,479.4773346351131
5,LEMUR-2-ALEXANDER,20.119189528208835,107.13870173812988,458.78279795439204
6,LEMUR-2-YUASA,47.71849968373484,151.7043397402028,466.62117844936984
7,LEMUR-2-TOMHENDERSON,-49.05831636924228,27.657890237422848,478.5835414424326
8,1998-067PN,3.537137141296226,-7.438059602538049,297.87034131438077
9,ISS DEB (SEDA-AP),20.3187073439844,33.7247950275454,376.3101037649512
10,UNITE,-29.83684769069981,44.970913429467394,327.06289582014676
11,ISS DEB,45.720352095137514,19.66296246550497,389.0604362189829
12,ISS DEB,47.37417609732927,13.83888695706234,386.60836721738127
13,RAAVANA-1,-30.388439180306733,-169.23818058987658,328.269505424906
14,UGUISU,-21.023068500017274,56.73359029624081,326.20041194337284
15,NEPALISAT-1,-29.269253244664654,-168.04231236432446,328.56108882083134
16,SPOOQY-1,-0.5339241160621929,-140.8003955836913,325.34859184127157
17,RED-EYE 1 (PINOT),-36.03832565967738,-140.3792089211521,400.07876481550454
18,KRAKSAT,-17.09012436503866,-136.0314348485804,363.9273576376815
19,VCC A,15.420345414857065,31.409764996123148,328.7279590865544
20,ENTRYSAT,-26.21773122017538,49.69949098713286,251.73658879054884
21,VCC B,-24.70508112563286,64.20182539875972,333.0481955601511
22,RWASAT-1,-51.703575102734995,174.42232616467422,406.7942771997092
23,AQT-D,37.565068013772596,42.97299324275998,383.57022625642344
24,NARSSCUBE-1,51.67791025073603,-15.900502210878694,363.7120119264086
25,STPSAT-4,11.298052936738097,-74.81484935060352,401.5851724153316
26,HARP,-23.411967858802843,106.73632776443883,395.31774313972863
27,1998-067RA,50.84976885819849,13.277785043093447,391.73719076726945
28,PHOENIX,-18.21466053083111,105.50128111664102,401.84044172749003
29,1998-067RC,-39.11735715114715,121.97556788632029,391.9045707564826
30,CRYOCUBE,-32.67698546981641,-130.58544610589345,378.2714680312548
31,AZTECHSAT-1,10.866321261248304,67.57980193473614,361.1043565454156
32,RADSAT-U,49.11481909340962,-26.789955448184795,392.09955552819184
33,QARMAN,-51.61452813919125,166.36408499450835,398.3130172270544
34,SORTIE,47.57532010371854,-26.738058925043433,400.77798597298244
35,ICS-EF (ISS DEB),-49.89749043469698,-149.83719802772748,429.1968479582622
36,G-SAT,-17.117419526218907,103.80449072227074,392.9109518398597
37,QUETZAL-1,19.610473739432344,-75.82443478601047,384.42845385028653
38,RED-EYE 2 (MERLOT),29.46594190581831,-55.23563351441603,405.9959721324077
39,RED-EYE 3 (CABERNET),28.34507978333968,-56.50928475029449,405.6152982609585
40,DEMI,35.935389519066625,55.90615825020728,389.1580063213724
41,SPOC,14.885307244067064,-69.49913838514243,401.9634949966122
42,BOBCAT-1,-51.176142822515665,174.3935510918562,412.0371425282307
43,NEUTRON-1,-51.79696663716664,-170.96447852204423,418.75144656786284
44,1998-067RU,51.77563501536805,4.420532409995861,386.47521476370315
45,LEMUR-2-BAXTER-OLIVER,-10.331138552533515,99.59215547104921,379.6840881929738
46,LEMUR-2-DJARA,50.945923111411055,-11.752574640140987,386.6574856228971
47,DESCENT,-42.90871050865794,145.72636555163112,415.4587738957313
48,ISS DEB,-50.88595388954143,-179.1693062813629,433.62150548864054
49,RSP-01,37.736990902100175,-38.88671230120835,413.13118097148555
50,TAUSAT-1,-30.41725434556292,-104.49007361630898,417.29817342409
51,TSURU,-7.124321676408718,-81.92770754557542,413.2661204143896
52,STARS-EC,43.5598946573487,-27.984476358243306,414.56358816672764
53,MMSATS-1,14.961803426763469,-62.731925213698844,416.77388210518103
54,SOYUZ-MS 18,-1.2988718099566137,-75.09689534516934,421.36574965303515
55,CREW DRAGON 2,-1.2988718099566137,-75.09689534516934,421.36574965303515
56,TIANHE,-41.225239463249494,71.78165868945693,386.4771198414282
57,TIANZHOU-2,-41.226859632092754,71.79962685139343,386.5345270954849
58,RAMSAT,-12.034073074164429,115.17698477406161,420.5045193307594
59,SOAR,-45.20228012689261,-127.12277662739582,426.00289273340456
60,SHENZHOU-12,-41.226859632092754,71.79962685139343,386.5345270954849
61,BD-28,-12.338820444611413,115.4333023352826,420.45141471810723
62,MIR-SAT 1,-1.1485619270854328,106.45310504836401,416.9898307636215
63,PROGRESS-MS 17,-1.2988718099566137,-75.09689534516934,421.36574965303515
64,ISS (NAUKA),-1.2988718099566137,-75.09689534516934,421.36574965303515
65,SL-25 R/B,28.9061259320512,75.18428777514329,166.85098196987863
