,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
0,GPS BIIR-2  (PRN 13),46.936009687549365,136.02748002099133,20056247.25959871,26434384.25959871
1,GPS BIIR-4  (PRN 20),25.479786251113286,172.36248046160372,20050354.01344717,26428491.01344717
2,GPS BIIR-8  (PRN 16),39.199726289237354,-7.314162335917257,20194485.305318095,26572622.305318095
3,GPS BIIR-9  (PRN 21),-12.01984152809766,-51.7274745979874,19751426.978901826,26129563.978901826
4,GPS BIIR-10 (PRN 22),-51.23703050135559,-50.91428525802991,20028663.04809422,26406800.04809422
5,GPS BIIR-11 (PRN 19),-52.46053655653005,-153.32102211186412,20440831.030383397,26818968.030383397
6,GPS BIIR-13 (PRN 02),-15.213130943446306,147.77532891296931,20038618.922259197,26416755.922259197
7,GPS BIIRM-1 (PRN 17),-38.10091132057465,-126.88982974508153,19921295.112847887,26299432.112847887
8,GPS BIIRM-2 (PRN 31),-34.17133776542445,-8.74704617404396,20424755.779741593,26802892.779741593
9,GPS BIIRM-3 (PRN 12),-55.293417882665466,104.34111159607458,20410121.503362875,26788258.503362875
10,GPS BIIRM-4 (PRN 15),34.53664595589451,105.24486065809936,19840732.95758521,26218869.95758521
11,GPS BIIRM-5 (PRN 29),6.4740223141667,81.0451801732201,20143117.76919693,26521254.76919693
12,GPS BIIRM-6 (PRN 07),52.732191070661536,-107.83620602870617,20425371.257546335,26803508.257546335
13,GPS BIIRM-8 (PRN 05),47.67796947452082,148.53492340921406,20112176.91444915,26490313.91444915
14,GPS BIIF-1  (PRN 25),-43.976224842654624,63.423503961747016,20452412.036003444,26830549.036003444
15,GPS BIIF-2  (PRN 01),-32.57837432054404,-63.267872042757205,20189163.257652458,26567300.257652458
16,GPS BIIF-3  (PRN 24),-20.903029559334954,120.69622255016634,20075514.139578704,26453651.139578704
17,GPS BIIF-4  (PRN 27),52.453019630537106,-37.266302875974304,19993599.14634639,26371736.14634639
18,GPS BIIF-5  (PRN 30),49.61706456416807,-157.66954904183106,20289850.094995834,26667987.094995834
19,GPS BIIF-6  (PRN 06),-39.0294040787876,173.85208327013305,20174869.589359596,26553006.589359596
20,GPS BIIF-7  (PRN 09),9.951138122028608,-106.97068367278945,20160323.039127164,26538460.039127164
21,GPS BIIF-8  (PRN 03),-55.15630472075526,-79.7212114654257,20280232.498725254,26658369.498725254
22,GPS BIIF-9  (PRN 26),15.02273949644773,7.289864189967484,20311253.586256493,26689390.586256493
23,GPS BIIF-10 (PRN 08),36.80838277287074,-68.85781161149137,20065284.393060185,26443421.393060185
24,GPS BIIF-11 (PRN 10),8.291304691778873,26.769453128886674,20349446.5208063,26727583.5208063
25,GPS BIIF-12 (PRN 32),-42.23929867096391,41.132980955667286,20168500.09317251,26546637.09317251
26,GPS BIII-1  (PRN 04),-13.845349687987804,-86.98509652591359,20149382.71281793,26527519.71281793
27,GPS BIII-2  (PRN 18),54.96495201995557,64.17659870651596,20179372.218302514,26557509.218302514
28,GPS BIII-3  (PRN 23),31.501998192161267,44.7395857795078,20201608.44190227,26579745.44190227
29,GPS BIII-4  (PRN 14),6.441112867070084,-151.76399870634086,20206060.05270271,26584197.05270271
