,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
49,IRIDIUM 33 DEB,38.41592681849751,78.87572614050583,642703.0941411955,7020840.0941411955
50,IRIDIUM 33 DEB,63.003996047194065,-114.17703033152675,756383.7391415297,7134520.739141529
51,IRIDIUM 33 DEB,64.98422803276272,45.932045049176075,751601.5664385088,7129738.566438509
52,IRIDIUM 33 DEB,25.183661928761644,-24.918569174955156,574502.9424465566,6952639.942446557
53,IRIDIUM 33 DEB,72.92989825664456,-85.898301702702,831310.7394429579,7209447.739442958
54,IRIDIUM 33 DEB,-18.022107023807038,52.367433067983065,508650.36523386044,6886787.365233861
55,IRIDIUM 33 DEB,77.75880998161672,15.868416827965074,653896.1769723211,7032033.176972321
56,IRIDIUM 33 DEB,-42.842565264367146,26.259062311650418,910113.1046204807,7288250.104620481
57,IRIDIUM 33 DEB,-28.724338910824738,-153.0316311966797,620934.6265474033,6999071.626547404
58,IRIDIUM 33 DEB,-16.91294373273887,-170.1582776331286,678842.3600225189,7056979.360022519
59,IRIDIUM 33 DEB,-53.40019797235232,-90.23694586862683,746614.1049253492,7124751.104925349
60,IRIDIUM 33 DEB,-50.74852054448515,121.39537725865716,900929.2260101783,7279066.226010178
61,IRIDIUM 33 DEB,79.08315658359795,-149.3867570919736,709348.7547002685,7087485.754700269
62,IRIDIUM 33 DEB,19.623190960001146,152.02887800930407,632719.0153054422,7010856.015305442
63,IRIDIUM 33 DEB,0.9659978866931351,123.02301552401661,530122.2409785795,6908259.24097858
64,IRIDIUM 33 DEB,9.87085403546365,15.65839160204841,723989.7245262825,7102126.724526282
65,IRIDIUM 33 DEB,51.1989978990707,-151.01248346255238,713611.0685543843,7091748.068554385
66,IRIDIUM 33 DEB,29.878212961811922,-157.60241404733708,679040.6626498782,7057177.662649878
67,IRIDIUM 33 DEB,-52.10643203465397,176.137999435954,812726.0774310456,7190863.0774310455
68,IRIDIUM 33 DEB,-42.247945027175746,-170.09917613597761,787896.892420664,7166033.892420664
69,IRIDIUM 33 DEB,-46.29601588559594,42.33115091742299,568801.7571115948,6946938.757111595
70,IRIDIUM 33 DEB,-62.057140461709466,-90.93974205840627,716761.7502366271,7094898.750236627
